Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트
위험물기능사,2014,4,위험물의 화학적 성질 및 취급,37,위험물 운반에 관한 사항 중 위험물안전관리법령에서 정한 내용과 틀린 것은?,text_only,o,"운반용기에 수납하는 위험물이 디에틸에테르이라면 운반용기 중 최대용적이 1L 이하라 하더라도 규정에 품명, 주의사항 등 표시사항을 부착하여야 한다.","운반용기에 담아 적재하는 물품이 황린이라면 파라핀, 경유 등 보호액으로 채워 밀봉한다.",운반용기에 담아 적재하는 물품이 알킬알루미늄이라면 운반용기의 내용적의 90% 이하의 수납율을 유지하여야 한다.,기계에 의하여 하역하는 구조로 된 경질플라스틱제 운반용기는 제조된 때로부터 5년 이내의 것이어야 한다.,2,191,GPT-4o,300,134,0,70.16,159.12,1.2,233,1,234,중간,0.000593,4,False,4,"문제: 위험물 운반에 관한 사항 중 위험물안전관리법령에서 정한 내용과 틀린 것은?

선택지:
1. 운반용기에 수납하는 위험물이 디에틸에테르이라면 운반용기 중 최대용적이 1L 이하라 하더라도 규정에 품명, 주의사항 등 표시사항을 부착하여야 한다.
2. 운반용기에 담아 적재하는 물품이 황린이라면 파라핀, 경유 등 보호액으로 채워 밀봉한다.
3. 운반용기에 담아 적재하는 물품이 알킬알루미늄이라면 운반용기의 내용적의 90% 이하의 수납율을 유지하여야 한다.
4. 기계에 의하여 하역하는 구조로 된 경질플라스틱제 운반용기는 제조된 때로부터 5년 이내의 것이어야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2005,1,위험물의 화학적 성질 및 취급,57,제4류위험물인 벤젠은 이중결합이 있으나 분자가 공명되어 있어 다른 이중결합물질보다 안정되어 있어 부가반응보다는 치환반응을 한다. 치환반응시 위험물이 사용되는데 어느 것인가?,text_only,,HCl,HNO$_3$,NaOH,Cl$_2$,2,192,GPT-4o,300,134,0,69.79,159.71,0.59,119,1,120,중간,0.000307,4,False,4,"문제: 제4류위험물인 벤젠은 이중결합이 있으나 분자가 공명되어 있어 다른 이중결합물질보다 안정되어 있어 부가반응보다는 치환반응을 한다. 치환반응시 위험물이 사용되는데 어느 것인가?

선택지:
1. HCl
2. HNO$_3$
3. NaOH
4. Cl$_2$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2004,4,위험물의 화학적 성질 및 취급,34,다음 중 질산에스테르류에 해당되는 물질은?,text_only,,니트로글리세린,트리니트로페놀,셀룰로이드,트리니트로톨루엔,1,193,GPT-4o,300,135,0,69.95,160.7,0.99,91,1,92,중간,0.000237,1,True,1,"문제: 다음 중 질산에스테르류에 해당되는 물질은?

선택지:
1. 니트로글리세린
2. 트리니트로페놀
3. 셀룰로이드
4. 트리니트로톨루엔

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2010,1,위험물의 화학적 성질 및 취급,28,알칼리금속 과산화물에 관한 일반적인 설명으로 옳은 것은?,text_only,,안정한 물질이다.,물을 가하면 발열한다.,주로 환원제로 사용된다.,더 이상 분해되지 않는다.,2,194,GPT-4o,300,136,0,70.1,161.41,0.71,91,1,92,중간,0.000237,2,True,2,"문제: 알칼리금속 과산화물에 관한 일반적인 설명으로 옳은 것은?

선택지:
1. 안정한 물질이다.
2. 물을 가하면 발열한다.
3. 주로 환원제로 사용된다.
4. 더 이상 분해되지 않는다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2009,4,위험물의 화학적 성질 및 취급,31,다음 중 위험등급 I의 위험물이 아닌 것은?,text_only,o,무기과산화물,적린,나트륨,과산화수소,2,195,GPT-4o,300,137,0,70.26,161.94,0.53,75,1,76,중간,0.000198,2,True,2,"문제: 다음 중 위험등급 I의 위험물이 아닌 것은?

선택지:
1. 무기과산화물
2. 적린
3. 나트륨
4. 과산화수소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2010,1,화재 예방과 소화방법,4,위험물제조소에서 국소방식의 배출설비 배출능력은 1시간 당 배출장소 용적의 몇 배 이상인 것으로 하여야 하는가?,text_only,o,5,10,15,20,4,196,GPT-4o,300,137,0,69.9,162.64,0.7,95,1,96,중간,0.000247,2,False,2,"문제: 위험물제조소에서 국소방식의 배출설비 배출능력은 1시간 당 배출장소 용적의 몇 배 이상인 것으로 하여야 하는가?

선택지:
1. 5
2. 10
3. 15
4. 20

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2008,1,화재 예방과 소화방법,9,"자동화재탐지설비의 설치기준에서 하나의 경계구역의 면적은 얼마이하로 하는가? (단, 당해 건축물 그 밖의 공작물의 주요한 출입구에서 그 내부의 전체를 볼 수 없는 경우이다.)",text_only,o,500m$^2$,600m$^2$,800m$^2$,1000m$^2$,2,197,GPT-4o,300,137,0,69.54,163.2,0.56,133,1,134,중간,0.000343,3,False,3,"문제: 자동화재탐지설비의 설치기준에서 하나의 경계구역의 면적은 얼마이하로 하는가? (단, 당해 건축물 그 밖의 공작물의 주요한 출입구에서 그 내부의 전체를 볼 수 없는 경우이다.)

선택지:
1. 500m$^2$
2. 600m$^2$
3. 800m$^2$
4. 1000m$^2$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2003,4,위험물의 화학적 성질 및 취급,21,질산칼륨(KNO$_3$)의 일반적인 성질과 열분해에 관한 설명중 올바른 것은?,text_only,,알코올에 잘 녹고 질산칼륨 1몰이 분해하여 3몰의 산소를 발생한다.,물에 잘 안녹고 질산칼륨 1몰이 분해하여 0.5몰의 산소를 발생한다.,흑색화약의 원료이고 물에 잘 안녹으며 질산칼륨 1몰이 분해하여 3몰의 산소를 발생한다.,흑색화약의 원료이고 물에 잘 녹으며 질산칼륨 1몰이 분해하여 0.5몰의 산소를 발생한다.,4,198,GPT-4o,300,138,0,69.7,163.77,0.56,209,1,210,중간,0.000532,4,True,4,"문제: 질산칼륨(KNO$_3$)의 일반적인 성질과 열분해에 관한 설명중 올바른 것은?

선택지:
1. 알코올에 잘 녹고 질산칼륨 1몰이 분해하여 3몰의 산소를 발생한다.
2. 물에 잘 안녹고 질산칼륨 1몰이 분해하여 0.5몰의 산소를 발생한다.
3. 흑색화약의 원료이고 물에 잘 안녹으며 질산칼륨 1몰이 분해하여 3몰의 산소를 발생한다.
4. 흑색화약의 원료이고 물에 잘 녹으며 질산칼륨 1몰이 분해하여 0.5몰의 산소를 발생한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2014,5,위험물의 화학적 성질 및 취급,57,유황에 대한 설명으로 옳지 않은 것은?,text_only,,연소 시 황색불꽃을 보이며 유독한 이황화탄소를 발생한다.,미세한 분말상태에서 부유하면 분진폭발의 위험이 있다.,마찰에 의해 정전기가 발생할 우려가 있다.,고온에서 용융된 유황은 수소와 반응한다.,1,199,GPT-4o,300,139,0,69.85,164.33,0.56,126,1,127,중간,0.000325,1,True,1,"문제: 유황에 대한 설명으로 옳지 않은 것은?

선택지:
1. 연소 시 황색불꽃을 보이며 유독한 이황화탄소를 발생한다.
2. 미세한 분말상태에서 부유하면 분진폭발의 위험이 있다.
3. 마찰에 의해 정전기가 발생할 우려가 있다.
4. 고온에서 용융된 유황은 수소와 반응한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2006,3,위험물의 화학적 성질 및 취급,59,아세트알데히드와 아세톤의 성질을 설명한 것이다. 틀린 것은?,text_only,,증기는 공기보다 모두 무겁다.,모두 무색 액체로서 인화점이 낮다.,모두 물에 잘 녹는다.,모두 특수 인화물로 반응성이 크다.,4,200,GPT-4o,300,139,0,69.5,165.66,1.33,111,1,112,중간,0.000288,3,False,3,"문제: 아세트알데히드와 아세톤의 성질을 설명한 것이다. 틀린 것은?

선택지:
1. 증기는 공기보다 모두 무겁다.
2. 모두 무색 액체로서 인화점이 낮다.
3. 모두 물에 잘 녹는다.
4. 모두 특수 인화물로 반응성이 크다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2009,5,위험물의 화학적 성질 및 취급,48,다음 위험물 중 지정수량이 나머지 셋과 다른 것은?,text_only,o,C$_4$H$_9$Li,K,Na,LiH,4,201,GPT-4o,300,139,0,69.15,166.34,0.68,76,1,77,중간,0.0002,1,False,1,"문제: 다음 위험물 중 지정수량이 나머지 셋과 다른 것은?

선택지:
1. C$_4$H$_9$Li
2. K
3. Na
4. LiH

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2016,2,위험물의 화학적 성질 및 취급,34,다음 중 제4류 위험물에 해당하는 것은?,text_only,o,Pb(N$_3$)$_2$,CH$_3$ONO$_2$,N$_2$H$_4$,NH$_2$OH,3,202,GPT-4o,300,139,0,68.81,166.81,0.47,85,1,86,중간,0.000223,2,False,2,"문제: 다음 중 제4류 위험물에 해당하는 것은?

선택지:
1. Pb(N$_3$)$_2$
2. CH$_3$ONO$_2$
3. N$_2$H$_4$
4. NH$_2$OH

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2012,4,위험물의 화학적 성질 및 취급,21,아세톤의 성질에 관한 설명으로 옳은 것은?,text_only,,비중은 1.02 이다.,"물에 불용이고, 에테르에 잘 녹는다.","증기 자체는 무해하나, 피부에 닿으면 탈지작용이 있다.",인화점이 0℃ 보다 낮다.,4,203,GPT-4o,300,140,0,68.97,167.55,0.74,114,1,115,중간,0.000295,4,True,4,"문제: 아세톤의 성질에 관한 설명으로 옳은 것은?

선택지:
1. 비중은 1.02 이다.
2. 물에 불용이고, 에테르에 잘 녹는다.
3. 증기 자체는 무해하나, 피부에 닿으면 탈지작용이 있다.
4. 인화점이 0℃ 보다 낮다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2006,2,위험물의 화학적 성질 및 취급,58,이황화탄소에 대한 설명 중 틀린 것은?,text_only,,이황화탄소의 증기는 공기보다 무겁다.,수조(물탱크)에 저장한다.,"증기는 유독하며, 피부를 해치고 신경계통을 마비시킨다.",인화점이 물의 비점과 같다.,4,204,GPT-4o,300,140,0,68.63,168.27,0.73,115,1,116,중간,0.000298,2,False,2,"문제: 이황화탄소에 대한 설명 중 틀린 것은?

선택지:
1. 이황화탄소의 증기는 공기보다 무겁다.
2. 수조(물탱크)에 저장한다.
3. 증기는 유독하며, 피부를 해치고 신경계통을 마비시킨다.
4. 인화점이 물의 비점과 같다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2004,3,위험물의 화학적 성질 및 취급,48,다음은 위험물을 저장 할 때 필요한 보호액으로 짝지은 것이다. 올바른 것은?,text_only,,적린 - 질산,금속칼륨 - 에탄올,이황화탄소 - 물,금속나트륨 - 황산,3,205,GPT-4o,300,141,0,68.78,168.81,0.54,98,1,99,중간,0.000255,3,True,3,"문제: 다음은 위험물을 저장 할 때 필요한 보호액으로 짝지은 것이다. 올바른 것은?

선택지:
1. 적린 - 질산
2. 금속칼륨 - 에탄올
3. 이황화탄소 - 물
4. 금속나트륨 - 황산

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2006,1,위험물의 화학적 성질 및 취급,32,니트로글리세린에 대한 설명 중 옳은 것은 어떤 것인가?,text_only,,니트로기를 세 개 가지고 있으므로 제5류의 니트로 화합물에 속한다.,물에 의해 쉽게 분해된다.,대기 중에서 점화하면 연소하나 폭발을 일으키는 일은 없다.,충격에 대하여 매우 민감하여 폭발을 일으키기 쉽다.,4,206,GPT-4o,300,142,0,68.93,169.29,0.48,133,1,134,중간,0.000343,4,True,4,"문제: 니트로글리세린에 대한 설명 중 옳은 것은 어떤 것인가?

선택지:
1. 니트로기를 세 개 가지고 있으므로 제5류의 니트로 화합물에 속한다.
2. 물에 의해 쉽게 분해된다.
3. 대기 중에서 점화하면 연소하나 폭발을 일으키는 일은 없다.
4. 충격에 대하여 매우 민감하여 폭발을 일으키기 쉽다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2010,1,위험물의 화학적 성질 및 취급,38,위험물시설에 설치하는 소화설비와 관련한 소요단위의 산출방법에 관한 설명 중 옳은 것은?,text_only,o,제조소들의 옥외에 설치된 공작물은 외벽이 내화구조인 것으로 간주한다.,위험물은 지정수량의 20배를 1소요단위로 한다.,취급소의 건축물은 외벽이 내화구조인 것은 연면적 75m$^2$를 1소용단위로 한다.,제조소의 건축물은 외벽이 내화구조인 것은 연면적 150m$^2$를 1소요단위로 한다.,1,207,GPT-4o,300,142,0,68.6,169.92,0.63,191,1,192,중간,0.000488,4,False,4,"문제: 위험물시설에 설치하는 소화설비와 관련한 소요단위의 산출방법에 관한 설명 중 옳은 것은?

선택지:
1. 제조소들의 옥외에 설치된 공작물은 외벽이 내화구조인 것으로 간주한다.
2. 위험물은 지정수량의 20배를 1소요단위로 한다.
3. 취급소의 건축물은 외벽이 내화구조인 것은 연면적 75m$^2$를 1소용단위로 한다.
4. 제조소의 건축물은 외벽이 내화구조인 것은 연면적 150m$^2$를 1소요단위로 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2002,2,위험물의 화학적 성질 및 취급,27,다음 물질 중 인화점이 상온 이상인 것은?,text_only,,중유,벤젠,아세톤,이황화탄소,1,208,GPT-4o,300,143,0,68.75,170.56,0.64,73,1,74,중간,0.000192,1,True,1,"문제: 다음 물질 중 인화점이 상온 이상인 것은?

선택지:
1. 중유
2. 벤젠
3. 아세톤
4. 이황화탄소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2003,4,화재 예방과 소화방법,8,"위험물의 옥외탱크저장소를 동일한 방유제안에 2개 이상 인접하여 설치하는 경우 그 인접하는 방향의 보유공지의 너비는 최소 얼마 이상으로 하여야 하는가? (단, 제 6류 위험물 제외)",text_only,o,1.5m 이상,2.5m 이상,3m 이상,4m 이상,3,209,GPT-4o,300,144,0,68.9,171.56,1.0,130,1,131,중간,0.000335,3,True,3,"문제: 위험물의 옥외탱크저장소를 동일한 방유제안에 2개 이상 인접하여 설치하는 경우 그 인접하는 방향의 보유공지의 너비는 최소 얼마 이상으로 하여야 하는가? (단, 제 6류 위험물 제외)

선택지:
1. 1.5m 이상
2. 2.5m 이상
3. 3m 이상
4. 4m 이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2014,5,위험물의 화학적 성질 및 취급,31,다음 중 황 분말과 혼합했을 때 가열 또는 충격에 의해서 폭발할 위험이 가장 높은 것은?,text_only,,질산암모늄,물,이산화탄소,마른모래,1,210,GPT-4o,300,145,0,69.05,172.12,0.56,90,1,91,중간,0.000235,1,True,1,"문제: 다음 중 황 분말과 혼합했을 때 가열 또는 충격에 의해서 폭발할 위험이 가장 높은 것은?

선택지:
1. 질산암모늄
2. 물
3. 이산화탄소
4. 마른모래

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2008,2,화재 예방과 소화방법,18,이송취급소의 소화난이도 등급에 관한 설명 중 옳은 것은?,text_only,o,모든 이송취급소는 소화난이도는 등급 Ⅰ에 해당한다.,지정수량 100배 이상을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.,지정수량 200배 이상을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.,지정수량 10배 이상의 제4류 위험물을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.,1,211,GPT-4o,300,145,0,68.72,172.69,0.57,179,1,180,중간,0.000458,3,False,3,"문제: 이송취급소의 소화난이도 등급에 관한 설명 중 옳은 것은?

선택지:
1. 모든 이송취급소는 소화난이도는 등급 Ⅰ에 해당한다.
2. 지정수량 100배 이상을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.
3. 지정수량 200배 이상을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.
4. 지정수량 10배 이상의 제4류 위험물을 취급하는 이송취급소만 소화난이도 등급 Ⅰ에 해당한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2015,1,위험물의 화학적 성질 및 취급,45,[보기]에서 설명하는 물질은 무엇인가?\n\n[보기]\n- 살균제 및 소독제로 사용한다.\n- 분해될 때 발생하는 발생기산소 [O]는 난분해성 유기물질을 산화시킬 수 있다.,option_image,,HClO$_4$,CH$_3$OH,H$_2$O$_2$,H$_2$SO$_4$,3,212,GPT-4o,300,146,0,68.87,173.23,0.55,131,1,132,중간,0.000338,3,True,3,"문제: [보기]에서 설명하는 물질은 무엇인가?\n\n[보기]\n- 살균제 및 소독제로 사용한다.\n- 분해될 때 발생하는 발생기산소 [O]는 난분해성 유기물질을 산화시킬 수 있다.

선택지:
1. HClO$_4$
2. CH$_3$OH
3. H$_2$O$_2$
4. H$_2$SO$_4$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
