Test Name,Year,Session,Subject,Number,Question,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image,Law,무작위값
소방설비기사(기계분야),2009,2,소방유체역학,35,다음 그림은 단면적이 A와 2A인 U자형 관에 밀도 d인 기름을 담은 모양이다. 지금 그 한쪽 관에 관벽과는 마찰이 없는 물체를 기름 위에 놓았더니 두 관의 액면 차기 h$_1$으로 되어 평형을 이루었다. 이때 이 물체의 질량은?,Ah$_1$d,2Ah$_1$d,Ah$_1$d +Ah$_2$d,2(Ah$_1$d+Ah$_2$d),2,177,GPT-4o Mini,300,88,0,49.72,162.91,0.75,162,1,163,매우 낮음,2.5e-05,2,True,2,"문제: 다음 그림은 단면적이 A와 2A인 U자형 관에 밀도 d인 기름을 담은 모양이다. 지금 그 한쪽 관에 관벽과는 마찰이 없는 물체를 기름 위에 놓았더니 두 관의 액면 차기 h$_1$으로 되어 평형을 이루었다. 이때 이 물체의 질량은?

선택지:
1. Ah$_1$d
2. 2Ah$_1$d
3. Ah$_1$d +Ah$_2$d
4. 2(Ah$_1$d+Ah$_2$d)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.154572582
소방설비기사(기계분야),2019,1,소방관계법규,41,소방기본법령상 소방본부장 또는 소방서장은 소방상 필요한 훈련 및 교육을 실시하고자 하는 때에는 화재경계지구 안의 관계인에게 훈련 또는 교육 며칠 전까지 그 사실을 통보하여야 하는가?,5,7,10,14,3,178,GPT-4o Mini,300,89,0,50.0,163.64,0.74,118,1,119,매우 낮음,1.8e-05,3,True,3,"문제: 소방기본법령상 소방본부장 또는 소방서장은 소방상 필요한 훈련 및 교육을 실시하고자 하는 때에는 화재경계지구 안의 관계인에게 훈련 또는 교육 며칠 전까지 그 사실을 통보하여야 하는가?

선택지:
1. 5
2. 7
3. 10
4. 14

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.264477542
소방설비기사(기계분야),2003,4,소방기계시설의 구조 및 원리,72,그림과 같은 소방대상물의 부분에 완강기를 설치할 경우 부착 금속구의 부착위치로서 가장 적당한 곳은 다음 중 어느 위치인가?,A,B,C,D,4,179,GPT-4o Mini,300,89,0,49.72,164.32,0.67,91,6,97,매우 낮음,1.7e-05,2,False,정답 번호: 2,"문제: 그림과 같은 소방대상물의 부분에 완강기를 설치할 경우 부착 금속구의 부착위치로서 가장 적당한 곳은 다음 중 어느 위치인가?

선택지:
1. A
2. B
3. C
4. D

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.165697175
소방설비기사(기계분야),2009,1,소방유체역학,31,공동현상 (cavitation)에 대한 설명으로 맞는 것은?,흐르는 물을 갑자기 정지시킬 때 수압이 급격히 변화하는 현상을 말한다.,유로의 어느 부분의 압력이 대기압과 같아지면 수중에 증기가 발생하는 현상을 말한다.,유로의 어느 부분의 압력이 그 수온의 포화 증기압보다 낮아지면 수중에 증기가 발생하는 현상을 말한다.,"펌프의 입구와 출구의 진공계, 압력계의 지침이 흔들리고 동시에 송출유량이 변화하는 현상을 말한다.",3,180,GPT-4o Mini,300,90,0,50.0,165.55,1.24,181,1,182,매우 낮음,2.8e-05,3,True,3,"문제: 공동현상 (cavitation)에 대한 설명으로 맞는 것은?

선택지:
1. 흐르는 물을 갑자기 정지시킬 때 수압이 급격히 변화하는 현상을 말한다.
2. 유로의 어느 부분의 압력이 대기압과 같아지면 수중에 증기가 발생하는 현상을 말한다.
3. 유로의 어느 부분의 압력이 그 수온의 포화 증기압보다 낮아지면 수중에 증기가 발생하는 현상을 말한다.
4. 펌프의 입구와 출구의 진공계, 압력계의 지침이 흔들리고 동시에 송출유량이 변화하는 현상을 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.488989271
소방설비기사(기계분야),2018,2,소방유체역학,23,비중이 1.03인 바닷물에 비중 0.9인 빙산이 떠있다. 전체 부피의 몇 %가 해수면 위로 올라와 있는가?,12.6,10.8,7.2,6.3,1,181,GPT-4o Mini,300,90,0,49.72,166.05,0.5,106,1,107,매우 낮음,1.6e-05,2,False,2,"문제: 비중이 1.03인 바닷물에 비중 0.9인 빙산이 떠있다. 전체 부피의 몇 %가 해수면 위로 올라와 있는가?

선택지:
1. 12.6
2. 10.8
3. 7.2
4. 6.3

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.629729641
소방설비기사,2007,1,소방원론,4,일반적인 자연발화를 방지하기 위한 조치로 옳지 않은 것은?,저장실의 주위온도를 낮게 유지할 것,저장실의 습도를 높게 유지할 것,수납시 열의 축적을 방지할 것,저장실의 통풍을 양호하게 유지할 것,2,182,GPT-4o Mini,300,91,0,50.0,166.64,0.59,111,1,112,매우 낮음,1.7e-05,2,True,2,"문제: 일반적인 자연발화를 방지하기 위한 조치로 옳지 않은 것은?

선택지:
1. 저장실의 주위온도를 낮게 유지할 것
2. 저장실의 습도를 높게 유지할 것
3. 수납시 열의 축적을 방지할 것
4. 저장실의 통풍을 양호하게 유지할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.196009744
소방설비기사(기계분야),2020,3,소방유체역학,26,펌프가 운전 중에 한숨을 쉬는 것과 같은 상태가 되어 펌프 입구의 진공계 및 출구의 압력계 지침이 흔들리고 송출유량도 주기적으로 변화하는 이상 현상을 무엇이라고 하는가?,공동현상(cavitation),수격작용(water hammering),맥동현상(surging),언밸런스(unbalance),3,183,GPT-4o Mini,300,92,0,50.27,168.15,1.51,134,1,135,매우 낮음,2.1e-05,3,True,3,"문제: 펌프가 운전 중에 한숨을 쉬는 것과 같은 상태가 되어 펌프 입구의 진공계 및 출구의 압력계 지침이 흔들리고 송출유량도 주기적으로 변화하는 이상 현상을 무엇이라고 하는가?

선택지:
1. 공동현상(cavitation)
2. 수격작용(water hammering)
3. 맥동현상(surging)
4. 언밸런스(unbalance)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.332312076
소방설비기사(기계분야),2009,1,소방기계시설의 구조 및 원리,63,포소화설비용 설비에 대한 설명 중 틀린 것은?,포소화펌프의 성능은 정격토출량의 150%로 운전시 정격토출압력의 65% 이상이 되어야 한다.,포소화펌프의 성능시험배관은 펌프의 토출측 개폐밸브 이전에서 분기한다.,포소화펌프의 성능은 체절운전시 정격토출압력의 140%를 초과하지 않아야 한다.,유량측정장치는 펌프의 정격토출량의 157%까지 측정할 수 있는 성능이 있어야 한다.,4,184,GPT-4o Mini,300,92,0,50.0,168.93,0.78,194,1,195,매우 낮음,3e-05,3,False,3,"문제: 포소화설비용 설비에 대한 설명 중 틀린 것은?

선택지:
1. 포소화펌프의 성능은 정격토출량의 150%로 운전시 정격토출압력의 65% 이상이 되어야 한다.
2. 포소화펌프의 성능시험배관은 펌프의 토출측 개폐밸브 이전에서 분기한다.
3. 포소화펌프의 성능은 체절운전시 정격토출압력의 140%를 초과하지 않아야 한다.
4. 유량측정장치는 펌프의 정격토출량의 157%까지 측정할 수 있는 성능이 있어야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.079254471
소방설비기사(기계분야),2018,4,소방관계법규,47,위험물안전관리법령에 따른 인화성액체 위험물(이황화탄소를 제외)의 옥외탱크 저장소의 탱크 주위에 설치하는 방유제의 설치기준 중 옳은 것은?,방유제의 높이는 0.5m 이상 2.0m 이하로 할 것,방유제내의 면적은 100000m$^2$ 이하로 할 것,방유제의 용량은 방유제안에 설치된 탱크가 2기 이상인 때에는 그 탱크 중 용량이 최대인 것의 용량의 120% 이상으로 할 것,높이가 1m를 넘는 방유제 및 간막이 둑의 안팎에는 방유제내에 출입하기 위한 계단 또는 경사로를 약 50m마다 설치할 것,4,185,GPT-4o Mini,300,92,0,49.73,169.72,0.79,235,1,236,매우 낮음,3.6e-05,3,False,3,"문제: 위험물안전관리법령에 따른 인화성액체 위험물(이황화탄소를 제외)의 옥외탱크 저장소의 탱크 주위에 설치하는 방유제의 설치기준 중 옳은 것은?

선택지:
1. 방유제의 높이는 0.5m 이상 2.0m 이하로 할 것
2. 방유제내의 면적은 100000m$^2$ 이하로 할 것
3. 방유제의 용량은 방유제안에 설치된 탱크가 2기 이상인 때에는 그 탱크 중 용량이 최대인 것의 용량의 120% 이상으로 할 것
4. 높이가 1m를 넘는 방유제 및 간막이 둑의 안팎에는 방유제내에 출입하기 위한 계단 또는 경사로를 약 50m마다 설치할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.558840168
소방설비기사(기계분야),2007,4,소방관계법규,57,다음 중 화재예방·소방활동 또는 소방훈련을 위하여 사용되는 소방신호의 종류로 볼 수 없는 것은?,출동신호,해제신호,발화신호,훈련신호,1,186,GPT-4o Mini,300,92,0,49.46,170.42,0.7,96,1,97,매우 낮음,1.5e-05,3,False,3,"문제: 다음 중 화재예방·소방활동 또는 소방훈련을 위하여 사용되는 소방신호의 종류로 볼 수 없는 것은?

선택지:
1. 출동신호
2. 해제신호
3. 발화신호
4. 훈련신호

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.388663627
소방설비기사(기계분야),2019,1,소방원론,12,물의 기화열이 539.6 cal/g 인 것은 어떤 의미인가?,0℃의 물 1g이 얼음으로 변화하는데 539.6 cal 의 열량이 필요하다.,0℃의 물 1g이 물로 변화하는데 539.6 cal 의 열량이 필요하다.,0℃의 물 1g이 100℃의 물로 변화하는데 539.6 cal 의 열량이 필요하다.,100℃의 물 1g이 수증기로 변화하는데 539.6 cal 의 열량이 필요하다.,4,187,GPT-4o Mini,300,93,0,49.73,171.57,1.15,170,1,171,매우 낮음,2.6e-05,4,True,4,"문제: 물의 기화열이 539.6 cal/g 인 것은 어떤 의미인가?

선택지:
1. 0℃의 물 1g이 얼음으로 변화하는데 539.6 cal 의 열량이 필요하다.
2. 0℃의 물 1g이 물로 변화하는데 539.6 cal 의 열량이 필요하다.
3. 0℃의 물 1g이 100℃의 물로 변화하는데 539.6 cal 의 열량이 필요하다.
4. 100℃의 물 1g이 수증기로 변화하는데 539.6 cal 의 열량이 필요하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.890643528
소방설비기사(기계분야),2008,4,소방원론,14,다음 가스에서 공기 중 연소범위가 가장 넓은 것은?,메탄,프로판,에탄,아세틸렌,4,188,GPT-4o Mini,300,94,0,50.0,172.13,0.56,75,1,76,매우 낮음,1.2e-05,4,True,4,"문제: 다음 가스에서 공기 중 연소범위가 가장 넓은 것은?

선택지:
1. 메탄
2. 프로판
3. 에탄
4. 아세틸렌

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.265287767
소방설비기사(기계분야),2006,4,소방관계법규,58,지정수량의 몇 배 이상의 위험물을 저장하는 옥외저장소에는 화재예방을 위한 예방규정을 정하여야 하는가?,10배,100배,150배,200배,2,189,GPT-4o Mini,300,95,0,50.26,172.66,0.53,91,1,92,매우 낮음,1.4e-05,2,True,2,"문제: 지정수량의 몇 배 이상의 위험물을 저장하는 옥외저장소에는 화재예방을 위한 예방규정을 정하여야 하는가?

선택지:
1. 10배
2. 100배
3. 150배
4. 200배

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.882644757
소방설비기사(기계분야),2014,1,소방원론,4,일반적으로 공기 중 산소농도를 몇 vol% 이하로 감소시키면 연소상태의 중지 및 질식소화가 가능하겠는가?,15,21,25,31,1,190,GPT-4o Mini,300,96,0,50.53,173.31,0.65,90,1,91,매우 낮음,1.4e-05,1,True,1,"문제: 일반적으로 공기 중 산소농도를 몇 vol% 이하로 감소시키면 연소상태의 중지 및 질식소화가 가능하겠는가?

선택지:
1. 15
2. 21
3. 25
4. 31

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.865036409
소방설비기사(기계분야),2009,2,소방유체역학,21,"그림과 같이 탱크에 비중이 0.8인 기름과 물이 들어있다. 벽면 AB에 작용하는 유체(기름 및 물)에 의한 힘은 약 몇 kN인가? (단, 벽면 AB의 폭(y방향)은 1m이다.)",50,72,82,96,2,191,GPT-4o Mini,300,96,0,50.26,173.82,0.51,122,1,123,매우 낮음,1.9e-05,3,False,3,"문제: 그림과 같이 탱크에 비중이 0.8인 기름과 물이 들어있다. 벽면 AB에 작용하는 유체(기름 및 물)에 의한 힘은 약 몇 kN인가? (단, 벽면 AB의 폭(y방향)은 1m이다.)

선택지:
1. 50
2. 72
3. 82
4. 96

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.766091536
소방설비기사(기계분야),2013,4,소방기계시설의 구조 및 원리,67,다음 중 옥내소화전 방수구를 설치하여야 하는 곳은?,냉장창고의 냉장실,식물원,수영장의 관람석,수족관,3,192,GPT-4o Mini,300,96,0,50.0,174.49,0.67,87,1,88,매우 낮음,1.4e-05,2,False,2,"문제: 다음 중 옥내소화전 방수구를 설치하여야 하는 곳은?

선택지:
1. 냉장창고의 냉장실
2. 식물원
3. 수영장의 관람석
4. 수족관

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.741779502
소방설비기사(기계분야),2003,4,소방유체역학,30,"용량 2000 L의 탱크에 물을 가득채운 소방차가 화재 현장에 출동하여 노즐압력 390 kPa, 노즐구경 2.5cm를 사용하여 방수한다면 소방차 내의 물이 전부 방수되는데 소요되는 시간은 ?",약 2분 30초,약 3분 30초,약 4분 30초,약 5분 30초,1,193,GPT-4o Mini,300,96,0,49.74,175.98,1.49,147,1,148,매우 낮음,2.3e-05,3,False,3,"문제: 용량 2000 L의 탱크에 물을 가득채운 소방차가 화재 현장에 출동하여 노즐압력 390 kPa, 노즐구경 2.5cm를 사용하여 방수한다면 소방차 내의 물이 전부 방수되는데 소요되는 시간은 ?

선택지:
1. 약 2분 30초
2. 약 3분 30초
3. 약 4분 30초
4. 약 5분 30초

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.306251793
소방설비기사(기계분야),2012,4,소방기계시설의 구조 및 원리,75,스프링클러 설비에 있어서 자동경보밸브에 리타딩챔버를 설치하는 목적으로 옳은 것은?,자동경보밸브의 오보를 방지한다.,자동배수를 한다.,경보를 발하기까지 시간만을 조절한다.,압력수의 압력 조절을 행한다.,1,194,GPT-4o Mini,300,97,0,50.0,176.58,0.59,118,1,119,매우 낮음,1.8e-05,1,True,1,"문제: 스프링클러 설비에 있어서 자동경보밸브에 리타딩챔버를 설치하는 목적으로 옳은 것은?

선택지:
1. 자동경보밸브의 오보를 방지한다.
2. 자동배수를 한다.
3. 경보를 발하기까지 시간만을 조절한다.
4. 압력수의 압력 조절을 행한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.251156113
소방설비기사(기계분야),2005,4,소방관계법규,50,다음 중 특수가연물에 해당되지 않는 것은?,면화류 200킬로그램 이상,나무껍질 및 대팻밥 400킬로그램 이상,넝마 및 종이부스러기 500킬로그램 이상,사류 1000킬로그램 이상,3,195,GPT-4o Mini,300,97,0,49.74,177.25,0.68,109,1,110,매우 낮음,1.7e-05,4,False,4,"문제: 다음 중 특수가연물에 해당되지 않는 것은?

선택지:
1. 면화류 200킬로그램 이상
2. 나무껍질 및 대팻밥 400킬로그램 이상
3. 넝마 및 종이부스러기 500킬로그램 이상
4. 사류 1000킬로그램 이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.731102634
소방설비기사(기계분야),2012,2,소방원론,5,마그네슘의 화재에 주수하였을 때 물과 마그네슘의 반응으로 인하여 생성되는 가스는?,일산화탄소,이산화탄소,수소,산소,3,196,GPT-4o Mini,300,98,0,50.0,177.81,0.55,94,1,95,매우 낮음,1.5e-05,3,True,3,"문제: 마그네슘의 화재에 주수하였을 때 물과 마그네슘의 반응으로 인하여 생성되는 가스는?

선택지:
1. 일산화탄소
2. 이산화탄소
3. 수소
4. 산소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.087118527
소방설비기사(기계분야),2016,2,소방관계법규,47,완공된 소방시설 등의 성능시험을 수행하는 자는?,소방시설공사업자,소방공사감리업자,소방시설설계업자,소방기구제조업자,2,197,GPT-4o Mini,300,98,0,49.75,178.33,0.53,91,1,92,매우 낮음,1.4e-05,1,False,1,"문제: 완공된 소방시설 등의 성능시험을 수행하는 자는?

선택지:
1. 소방시설공사업자
2. 소방공사감리업자
3. 소방시설설계업자
4. 소방기구제조업자

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.717481258
